id,title,authors,countries,first_year_published,Title
3222,The Clown,Heinrich Böll,German,1963.0,clown
3212,"Don Carlos: Infante of Spain, a Drama in Five Acts",Friedrich Schiller,German,1787.0,don carlos
3235,"South of the Border, West of the Sun: A Novel",Haruki Murakami,Japanese,1992.0,"south of border, west of sun"
4240,I Feel Bad About My Neck,Nora Ephron,American,2006.0,i feel bad about my neck
3231,Cat's Eye,Margaret Atwood,Canadian,1988.0,cat's eye
4235,Light,M. John Harrison,British,2002.0,light
3443,Success: Three Years in the Life of a Province,Lion Feuchtwanger,German,1930.0,success
3240,The Clash of Civilizations,Samuel P. Huntington,American,1996.0,clash of civilizations
3234,Betty Blue: The Story of a Passion,Philippe Djian,French,1985.0,betty blue
3445,The Animals' Conference,Erich Kästner,German,1949.0,animals' conference
3214,Splendors and Miseries of Courtesans,Honore De Balzac,French,1847.0,splendors and miseries of courtesans
3229,The Songlines,Bruce Chatwin,British,1987.0,songlines
5551,What The Eyes Don't See,Mona Hanna-Attisha,American,2018.0,what eyes don't see
4228,The Spirit Level,Richard Wilkinson,British,2009.0,spirit level
4517,The Fall of Hyperion,Dan Simmons,American,0.0,fall of hyperion
4486,The Vor Game,Lois McMaster Bujold,American,1990.0,vor game
4519,Cryptonomicon,Neal Stephenson,American,1999.0,cryptonomicon
4488,A Fire Upon the Deep,Vernor Vinge,American,1992.0,fire upon deep
4479,Where Late the Sweet Birds Sang,Kate Wilhelm,American,1976.0,where late sweet birds sang
4458,Annihilation,Jeff VanderMeer,American,2014.0,annihilation
4468,Double Star,Robert A. Heinlein,American,1956.0,double star
4466,The Demolished Man,Alfred Bester,American,1951.0,demolished man
4470,A Case of Conscience,James Blish,American,1958.0,case of conscience
4481,Downbelow Station,C. J. Cherryh,American,1981.0,downbelow station
4478,To Your Scattered Bodies Go,Philip José Farmer,American,1973.0,to your scattered bodies go
4471,Starship Troopers,Robert A. Heinlein,American,1959.0,starship troopers
6278,Death In Andes,Mario Vargas Llosa,Peruvian,1993.0,death in andes
4476,Lord of Light,Roger Zelazny,American,1967.0,lord of light
4446,Darwin's Radio,Greg Bear,American,1999.0,darwin's radio
4499,The City & the City,China Miéville,British,2009.0,city & city
5309,Spinning Silver,Naomi Novik,American,2018.0,spinning silver
4439,Red Mars,Kim Stanley Robinson,American,1992.0,red mars
5305,The Golem and the Jinni,Helene Wecker,American,2013.0,golem and jinni
4507,Slan,A. E. van Vogt,Canadian,1940.0,slan
4418,Flowers for Algernon,Daniel Keyes,American,1966.0,flowers for algernon
4426,Man Plus,Frederik Pohl,American,1976.0,man plus
4417,Babel-17,Samuel R. Delany,American,1966.0,babel-17
4477,Stand on Zanzibar,John Brunner,British,1968.0,stand on zanzibar
6279,Tear This Heart Out,Ángeles Mastretta,Mexican,2008.0,tear this heart out
1246,Killers of the Dream,Lillian Smith,American,1949.0,killers of dream
1249,North Toward Home,Willie Morris,American,1967.0,north toward home
1251,Mystery and Manners,Flannery O'Connor,American,1969.0,mystery and manners
1723,Into Thin Air,Jon Krakauer,American,1997.0,into thin air
1255,Lanterns on the Levee,William Alexander Percy,American,1941.0,lanterns on levee
6280,All Fires The Fire,Julio Cortázar,Argentinian,1988.0,all fires fire
1254,Incidents in the Life of a Slave Girl,Harriet Jacobs,American,1861.0,incidents in life of slave girl
1256,Salvation on Sand Mountain,Dennis Covington,American,1996.0,salvation on sand mountain
1258,I'll Take My Stand,Twelve Southerners,American,1930.0,i'll take my stand
1261,The Message In the Bottle,Walker Percy,American,1975.0,message in bottle
6281,The Golden Age,José Martí,Cuban,1889.0,golden age
1260,The Burden of Southern History,C. Vann Woodward,American,1993.0,burden of southern history
6282,The Death Of Artemio Cruz,Carlos Fuentes,Mexican,1962.0,death of artemio cruz
1262,The Earl of Louisiana,A. J. Liebling,American,1970.0,earl of louisiana
1263,Origins of the New South,C. Vann Woodward,American,1951.0,origins of new south
6283,Death And The Maiden,Ariel Dorfman,Chilean,1990.0,death and maiden
1236,"Go Down, Moses",William Faulkner,American,1942.0,"go down, moses"
1237,The Golden Apples,Eudora Welty,American,1949.0,golden apples
1240,The Last Gentleman,Walker Percy,American,1966.0,last gentleman
1561,The Comforts of Madness,Paul Sayer,British,1988.0,comforts of madness
1551,The Old Jest,Jennifer Johnston,Irish,1979.0,old jest
4151,The Empathy Exams: Essays,Leslie Jamison,American,2014.0,empathy exams
1576,Leading the Cheers,Justin Cartwright,British,1998.0,leading cheers
1581,The Tenderness of Wolves,Stef Penney,British,2006.0,tenderness of wolves
4149,The Book of Strange New Things,Michel Faber,British,2014.0,book of strange new things
1547,Docherty,William McIlvanney,Scottish,1975.0,docherty
1580,Samuel Pepys: The Unequalled Self,Claire Tomalin,British,2002.0,samuel pepys
1568,Swing Hammer Swing!,Jeff Torrington,Scottish,1992.0,swing hammer swing!
4159,War Is a Force that Gives Us Meaning,Chris Hedges,American,2002.0,war is force that gives us meaning
1545,The Chip Chip Gatherers,Shiva Naipaul,Trinidadian,1973.0,chip chip gatherers
2119,The Hand That First Held Mine,Maggie O'Farrell,British,2010.0,hand that first held mine
1572,Every Man for Himself,Beryl Bainbridge,British,1996.0,every man for himself
1567,Poor Things,Alasdair Gray,Scottish,1992.0,poor things
1578,Music and Silence,Rose Tremain,British,1999.0,music and silence
1560,Under the Eye of the Clock,Christopher Nolan,Irish,1987.0,under eye of clock
1565,The Queen of the Tambourine,Jane Gardam,British,1991.0,queen of tambourine
4152,The Lost City of Z,David Grann,American,2009.0,lost city of z
1559,The Child in Time,Ian McEwan,British,1987.0,child in time
4155,I Loved You More,Tom Spanbauer,American,2013.0,i loved you more
2120,Pure,Andrew Miller,British,2011.0,pure
1543,The Destiny Waltz,Gerda Charles,British,1971.0,destiny waltz
4150,"Invisible Man, Got the Whole World Watching",Mychal Denzel Smith,American,2016.0,"invisible man, got whole world watching"
4156,The Invented Part,Rodrigo Fresán,Argentinian,2014.0,invented part
1553,Silver City,Maurice Leitch,Northern Irish,1981.0,silver city
1573,The Spirit Level,Seamus Heaney,Irish,1996.0,spirit level
1538,Twelve Bar Blues,Patrick Neate,British,2001.0,twelve bar blues
4153,The Faraway Nearby,Rebecca Solnit,American,2013.0,faraway nearby
1563,Coleridge: Early Visions,Richard Holmes,British,1989.0,coleridge
1539,Spies,Michael Frayn,British,2002.0,spies
1542,Day,A. L. Kennedy,British,2007.0,day
1569,Theory of War,Joan Brady,American,1993.0,theory of war
4376,A God in Ruins,Kate Atkinson,British,2015.0,god in ruins
4148,The Blazing World,Siri Hustvedt,American,2014.0,blazing world
1546,The Sacred and Profane Love Machine,Iris Murdoch,British,1974.0,sacred and profane love machine
1558,Elegies,Douglas Dunn,Scottish,1985.0,elegies
1541,Restless,William Boyd,British,2006.0,restless
1537,English Passengers,Matthew Kneale,British,2000.0,english passengers
1571,Behind of the Scenes at the Museum,Kate Atkinson,British,1995.0,behind of scenes at museum
1556,Kruger's Alp,Christopher Hope,South African,1984.0,kruger's alp
1564,Hopeful Monsters,Nicholas Mosley,British,1990.0,hopeful monsters
1549,Injury Time,Beryl Bainbridge,British,1977.0,injury time
1548,The Children of Dynmouth,William Trevor,British,1976.0,children of dynmouth
1552,How Far Can You Go?,David Lodge,British,1980.0,how far can you go?
1562,The Chymical Wedding,Lindsay Clarke,British,1989.0,chymical wedding
1550,Picture Palace,Paul Theroux,American,1978.0,picture palace
1554,Young Shoulders,John Wain,British,1982.0,young shoulders
1575,Tales from Ovid,Ted Hughes,British,1997.0,tales from ovid
1574,Quarantine,Jim Crace,British,1997.0,quarantine
1544,The Bird of Night,Susan Hill,British,1972.0,bird of night
4165,Commonwealth,Ann Patchett,American,2016.0,commonwealth
1290,Blankets,Craig Thompson,American,2003.0,blankets
4179,The Leavers,Lisa Ko,American,2017.0,leavers
4169,Anything Is Possible,Elizabeth Strout,American,2017.0,anything is possible
4172,My Year of Rest and Relaxation,Ottessa Moshfegh,American,2018.0,my year of rest and relaxation
4170,The Interestings,Meg Wolitzer,American,2013.0,interestings
4181,Wolf in White Van,John Darnielle,American,2014.0,wolf in white van
4183,The Water Dancer,Ta-Nehisi Coates,American,2019.0,water dancer
4184,The Night Circus,Erin Morgenstern,American,2011.0,night circus
1299,Let's Talk About Love,Carl Wilson,Canadian,2007.0,let's talk about love
4185,Swing Time,Zadie Smith,British,2016.0,swing time
1300,Blue Like Jazz,Donald Miller,American,2003.0,blue like jazz
1301,Killing Yourself to Live,Chuck Klosterman,American,2005.0,killing yourself to live
4186,The Wise Man's Fear,Patrick Rothfuss,American,2011.0,wise man's fear
4188,"Boy, Snow, Bird",Helen Oyeyemi,British,2014.0,"boy, snow, bird"
4187,The Destroyers,Christopher Bollen,American,2017.0,destroyers
4190,Red at the Bone,Jacqueline Woodson,American,2019.0,red at bone
4194,Bowlaway,Elizabeth McCracken,American,2019.0,bowlaway
4193,The Incendiaries,R. O. Kwon,American,2018.0,incendiaries
4192,The Poppy War,R. F. Kuang,Chinese,2018.0,poppy war
4191,Eileen,Ottessa Moshfegh,American,2015.0,eileen
3451,Survival In Auschwitz,Primo Levi,Italian,1946.0,survival in auschwitz
4195,An Absolutely Remarkable Thing,Hank Green,American,2018.0,absolutely remarkable thing
4199,The Ocean at the End of the Lane,Neil Gaiman,British,2013.0,ocean at end of lane
4196,The Twelve Lives of Samuel Hawley,Hannah Tinti,American,2017.0,twelve lives of samuel hawley
4198,An Untamed State,Roxane Gay,American,2014.0,untamed state
4197,Who Fears Death,Nnedi Okorafor,Nigerian,2010.0,who fears death
3454,Titus Alone,Mervyn Peake,British,1959.0,titus alone
4200,Sudden Death,Alvaro Enrigue,Mexican,2016.0,sudden death
6179,"Monsieur, Or The Prince Of Darkness",Lawrence Durrell,English,1953.0,"monsieur, or prince of darkness"
6138,Without My Cloak,Kate O'Brien,Irish,1931.0,without my cloak
6129,The Secret City,Hugh Walpole,British,1920.0,secret city
6167,The Ha Ha,Jennifer Dawson,Unknown,,ha ha
6135,Portrait Of Clare,Francis Brett Young,British,1927.0,portrait of clare
6166,Imperial Caesar,Rex Warner,British,1960.0,imperial caesar
6189,The Golden Bird: Two Orkney Stories,George Mackay Brown,Scottish,,golden bird
6150,Tales From Bective Bridge,Mary Lavin,Irish,1943.0,tales from bective bridge
6195,Crossing The River,Caryl Phillips,Unknown,1993.0,crossing river
6183,Plumb,Maurice Gee,New Zealand,1978.0,plumb
6154,The Far Cry,Emma Smith,Unknown,,far cry
6186,Allegro Postillions,Jonathan Keates,Unknown,,allegro postillions
6131,Memoirs Of A Midget,Walter de la Mare,British,1921.0,memoirs of midget
6185,The Mosquito Coast,Paul Theroux,American,1981.0,mosquito coast
2513,The Natural,Bernard Malamud,American,1952.0,natural
6184,Darkness Visible,William Golding,British,1979.0,darkness visible
6207,You And I, Padgett Powell,American,,you and i
6178,G,John Berger,British,1972.0,g
6143,South Riding,Winifred Holtby,British,1936.0,south riding
6145,A Ship Of The Line,C S Forester,British,1920.0,ship of line
2518,My Life in France,Julia Child,American,2006.0,my life in france
6153,Poor Man's Tapestry,G. Oliver Onions,British,,poor man's tapestry
2514,Green Eggs and Ham,Dr. Seuss,American,1960.0,green eggs and ham
6182,The Honourable Schoolboy,John le Carré,British,1977.0,honourable schoolboy
6160,The Masters In Sequence,C. P. Snow,British,1951.0,masters in sequence
6156,Father Goose,W. C. Chapman-Mortimer,Unknown,1951.0,father goose
6169,A Slanting Light,Gerda Charles,Unknown,,slanting light
6172,Such,Christine Brooke-Rose,British,1986.0,such
6176,The Bird Of Paradise,Lily Powell,Unknown,,bird of paradise
6190,A Season In The West,Piers Paul Read,British,1988.0,season in west
6188,Persephone,Jenny Joseph,British,1986.0,persephone
6194,Sacred Country,Rose Tremain,British,1992.0,sacred country
6146,Flying Colours,C S Forester,British,1938.0,flying colours
6200,Master Georgie,Beryl Bainbridge,British,1998.0,master georgie
6148,The Voyage,Charles Morgan,English,1939.0,voyage
6198,Justine,Alice Thompson,British,1996.0,justine
6170,The Ice Saints,Frank Tuohy,Unknown,,ice saints
6214,Lote,Shola von Reinhold,Unknown,,lote
6193,Downriver,Iain Sinclair,British,1995.0,downriver
6171,The Mandelbaum Gate,Muriel Spark,British,1965.0,mandelbaum gate
6212,Crudo,Olivia Laing,British,2018.0,crudo
6213,"Ducks, Newburyport",Lucy Ellmann,British,2019.0,"ducks, newburyport"
6165,The Devil's Advocate,Morris West,Australian,1959.0,devil's advocate
6180,The Great Victorian Collection,Brian Moore,Canadian,1975.0,great victorian collection
6130,The Lost Girl,D. H. Lawrence,British,1920.0,lost girl
6161,Mother And Son,Ivy Compton-Burnett,British,1955.0,mother and son
6162,The Towers Of Trebizond,Rose Macauley,British,1995.0,towers of trebizond
6205,Our Horses In Egypt,Rosalind Belben,British,2007.0,our horses in egypt
6136,The Good Companions,J. B. Priestley,British,1929.0,good companions
3460,An Evil Cradling,Brian Keenan,British,1991.0,evil cradling
6147,After Many A Summer Dies The Swan,Aldous Huxley,British,1939.0,after many summer dies swan
6151,Young Tom,Forrest Reid,British,1917.0,young tom
6177,A Guest Of Honour,Nadine Gordimer,South African,1970.0,guest of honour
6159,The New Men,C. P. Snow,British,1954.0,new men
6137,Miss Mole,E. H. Young,British,1930.0,miss mole
6201,Renegade Or Halo2,Timothy Mo,Unknown,,renegade or halo2
6215,A Shock,Keith Ridgway,Unknown,2021.0,shock
6174,Jerusalem The Golden,Margaret Drabble,English,1967.0,jerusalem golden
6155,Along The Valley,Robert Henriquez,Panamanian,2004.0,along valley
6211,Attrib. And Other Stories,Eley Williams,British,2017.0,attrib. and other stories
6175,The Gasteropod,Maggie Ross,Unknown,,gasteropod
6144,Highland River,Neil M. Gunn,Scottish,1937.0,highland river
6139,Boomerang,Helen Simpson,British,,boomerang
6158,Troy Chimneys,Margaret Kennedy,British,1953.0,troy chimneys
6140,"England, Their England",A. G. Macdonell,British,1933.0,"england, their england"
6141,Claudius The God,Robert Graves,British,1934.0,claudius god
6208,The Deadman’s Pedal,Alan Warner,Scottish,2012.0,deadman’s pedal
6142,The Root And The Flower,L. H. Myers,English,,root and flower
6157,Men At Arms,Evelyn Waugh,British,1993.0,men at arms
3459,James and the Giant Peach,Roald Dahl,British,1961.0,james and giant peach
6210,You Don’t Have To Live Like This,Benjamin Markovits,American,2015.0,you don’t have to live like this
6133,The Informer,Liam O'Flaherty,Irish,1971.0,informer
6196,The Folding Star,Alan Hollinghurst,British,1999.0,folding star
6149,A House Of Children,Joyce Cary,English,1995.0,house of children
6204,Gb84,David Peace,British,2004.0,gb84
6203,Personality,Andrew O'Hagan,Scottish,2003.0,personality
6134,Adam's Breed,Radclyffe Hall,British,1926.0,adam's breed
6191,A Disaffection,James Kelman,Scottish,1989.0,disaffection
6164,The Middle Age Of Mrs Eliot,Angus Wilson,British,1958.0,middle age of mrs eliot
6187,Winter Garden,Robert Edric,Unknown,1985.0,winter garden
6199,Ingenious Pain,Andrew Miller,British,1997.0,ingenious pain
6206,The Lotus Eaters,Tatjani Soli,American,2010.0,lotus eaters
6168,Act Of Destruction,Ronald Hardy,Unknown,,act of destruction
6209,In The Light Of What We Know,Zia Haider Rahman,British,2014.0,in light of what we know
6163,At Lady Molly's,Anthony Powell,British,1957.0,at lady molly's
6192,Brazzaville Beach,William Boyd,British,1990.0,brazzaville beach
6132,Riceyman Steps,Arnold Bennett,Russian,1923.0,riceyman steps
6152,Travellers,L. A. G. Strong,British,1945.0,travellers
6202,Something Like A House,Sid Smith,British,2001.0,something like house
6197,The Prestige,Christopher Priest,British,1995.0,prestige
6181,Doctor Copernicus,John Banville,Irish,1976.0,doctor copernicus
3622,Wonderful Adventures of Mrs. Seacole in Many Lands: Top Crime Story,Mary Seacole,Jamaican,1857.0,wonderful adventures of mrs. seacole in many lands
1280,The Crack-Up,F. Scott Fitzgerald,American,1945.0,crack-up
6217,The Crime At Black Dudley,Margery Allingham,British,1929.0,crime at black dudley
2987,The Voyage Out,Virginia Woolf,British,1915.0,voyage out
1487,Beelzebub's Tales to His Grandson,George Ivanovitch Gurdjieff,Armenian,1950.0,beelzebub's tales to his grandson
1112,The New Fiction,Joe David Bellamy,American,1974.0,new fiction
1678,Works of Gottfried Wilhelm Leibniz,Gottfried Wilhelm Leibniz,German,1716.0,works of gottfried wilhelm leibniz
3632,The Diary of Fanny Burney,Fanny Burney,British,1778.0,diary of fanny burney
1140,The Rhetoric of Fiction,Wayne C Booth,American,1961.0,rhetoric of fiction
2988,The Collected Poems of Langston Hughes,Langston Hughes,American,1967.0,collected poems of langston hughes
6270,The Turn Of The Key,Ruth Ware,British,2019.0,turn of key
1644,Kabbalah,,Unknown,1195.0,kabbalah
2087,Savages: A Novel,Don Winslow,American,2010.0,savages
3608,The Nude: A Study in Ideal Form,Kenneth Clark,British,1956.0,nude
6263,"Bluebird, Bluebird",Attica Locke,American,2017.0,"bluebird, bluebird"
1119,Tragic Magic,Wesley Brown,American,1978.0,tragic magic
2963,Symposium,Plato,Greek,-370.0,symposium
6228,The Last Good Kiss,James Crumley,American,1978.0,last good kiss
2975,"Boswell's London Journal, 1762-1763",James Boswell,British,1763.0,"boswell's london journal, 1762-1763"
1493,Experiments on Plant Hybridization,Gregor Mendel,Austrian,1865.0,experiments on plant hybridization
6232,Postmortem,Patricia Daniels Cornwell,American,1990.0,postmortem
1082,Nog,Rudy Wurlitzer,American,1969.0,nog
6225,Beast In View,Margaret Millar,Canadian,1955.0,beast in view
6267,Miracle Creek,Angie Kim,American,2019.0,miracle creek
6244,Death Of A Red Heroine,Qiu Xiaolong,Chinese,2000.0,death of red heroine
2999,The Complete Stories,Zora Neale Hurston,American,1955.0,complete stories
3606,Grief Observed,C. S. Lewis,British,1961.0,grief observed
6276,Winter Counts,David Heska Wanbli Weiden,American,2020.0,winter counts
1492,Treatise on Electricity and Magnetism,James Clerk Maxwell,Scottish,1873.0,treatise on electricity and magnetism
1127,Advertisements for Myself,Norman Mailer,American,1959.0,advertisements for myself
1101,The Paris Review Interviews,Paris Review,Unknown,2003.0,paris review interviews
2984,Christina Rossetti: The Complete Poems,Christina Georgina Rossetti,British,1894.0,christina rossetti
6242,Those Bones Are Not My Child,Toni Cade Bambara,American,1999.0,those bones are not my child
6275,When No One Is Watching,Alyssa Cole,American,2020.0,when no one is watching
3616,The Economic Consequences of the Peace,John Maynard Keynes,British,1919.0,economic consequences of peace
2964,The Three Hundred Tang Poems,China,Chinese,1763.0,three hundred tang poems
3618,Brief Lives,John Aubrey,British,1898.0,brief lives
3006,Wild at Heart: The Story of Sailor and Lula,Barry Gifford,American,1990.0,wild at heart
6271,Your House Will Pay,Steph Cha,American,2019.0,your house will pay
6253,What The Dead Know,Laura Lippman,American,2007.0,what dead know
1281,CivilWarLand in Bad Decline,George Saunders,American,1996.0,civilwarland in bad decline
6273,Djinn Patrol On The Purple Line,Deepa Anappara,Indian,2020.0,djinn patrol on purple line
1102,Pushcart Prize Anthology,Pushcart Prize,American,1976.0,pushcart prize anthology
6258,The Sound Of Things Falling,Juan Gabriel Vásquez,Colombian,2011.0,sound of things falling
1494,First Principles,Herbert Spencer,British,1862.0,first principles
6229,A Dark Adapted Eye,Barbara Vine,British,1986.0,dark adapted eye
6248,The Ice Princess,Camilla Läckberg,Swedish,2002.0,ice princess
2856,The Histories,Polybius,Greek,,histories
6226,The Honjin Murders,Seishi Yokomizo,Japanese,1946.0,honjin murders
3617,De Profundis,Oscar Wilde,British,1905.0,de profundis
3002,Selected Poems of Gabriela Mistral,Gabriela Mistral,Chilean,1957.0,selected poems of gabriela mistral
6216,The Leavenworth Case,Anna Katharine Green,American,1878.0,leavenworth case
1683,The New Science,Giambattista Vico,Italian,1725.0,new science
522,Coming of Age in the Milky Way,Timothy Ferris,American,1988.0,coming of age in milky way
6262,Land Of Shadows,Rachel Howzell Hall,American,2014.0,land of shadows
3613,Enemies of Promise,Cyril Connolly,British,1938.0,enemies of promise
1278,Women,Charles Bukowski,American,1978.0,women
3637,Devotions upon Emergent Occasions,John Donne,British,1624.0,devotions upon emergent occasions
1085,Man in the Holocene,Max Frisch,Swiss,1979.0,man in holocene
2997,The Collected Works,Kahlil Gibran,Lebanese,1931.0,collected works
2976,The Confessions of Nat Turner,"Nat Turner, Thomas R. Gray",American,1831.0,confessions of nat turner
1604,Allegorical Expositions of the Holy Laws,Philo of Alexandria,Jewish,50.0,allegorical expositions of holy laws
3627,Webster's Dictionary,Noah Webster,American,1828.0,webster's dictionary
6221,The Three Coffins,John Dickson Carr,Unknown,1935.0,three coffins
2866,"The Influence of Sea Power Upon History, 1660-1783",Alfred Thayer Mahan,American,1890.0,"influence of sea power upon history, 1660-1783"
3636,"Hydriotaphia, Urn Burial",Sir Thomas Browne,British,1658.0,"hydriotaphia, urn burial"
1285,The Continental Op,Dashiell Hammett,American,1923.0,continental op
6264,Hollywood Homicide,Kellye Garrett,American,2017.0,hollywood homicide
2962,Native American Folktales,Thomas A. Green,Unknown,,native american folktales
6240,Inner City Blues,Paula L. Woods,American,1999.0,inner city blues
1488,The Logic of Scientific Discovery,Karl Popper,Austrian,1934.0,logic of scientific discovery
1591,Phenomenology of Mind,G. W. F. Hegel,German,1807.0,phenomenology of mind
1133,Black Tickets,Jayne Anne Phillips,American,1979.0,black tickets
1641,Outlines of Pyrrhonism,Sextus Empiricus,Greek,175.0,outlines of pyrrhonism
2862,Natural History,Pliny (the Elder),Roman,79.0,natural history
1602,Dhammapada,Theravada Buddhist scripture,Theravada Buddhist,-252.0,dhammapada
6274,Mexican Gothic,Silvia Moreno-Garcia,Mexican,2020.0,mexican gothic
2990,Best Science Fiction Stories of H. G. Wells,H. G. Wells,British,1946.0,best science fiction stories of h. g. wells
3639,The History of the World,Sir Walter Raleigh,British,1614.0,history of world
6266,The Widows Of Malabar Hill,Sujata Massey,American,2018.0,widows of malabar hill
2863,The City of God,Saint Augustine,Roman,426.0,city of god
6236,Killing Floor,Lee Child,British,1997.0,killing floor
6252,Queenpin,Megan Abbott,American,2007.0,queenpin
1639,Gospel of Truth,Valentinus,Unknown,200.0,gospel of truth
2971,Selected Poems,Andrew Marvell,British,1678.0,selected poems
6272,Blacktop Wasteland,S.A. Cosby,American,2020.0,blacktop wasteland
1089,The Lime Twig,John Hawkes,American,1961.0,lime twig
6220,A Man Lay Dead,Ngaio Marsh,New Zealand,1934.0,man lay dead
1682,A Treatise Concerning the Principles of Human Knowledge,George Berkeley,Irish,1710.0,treatise concerning principles of human knowledge
6243,Blanche Passes Go,Barbara Neely,American,1997.0,blanche passes go
3000,Black Elk Speaks,John G. Neihardt,American,1932.0,black elk speaks
2855,Anabasis,Xenophon,Greek,,anabasis
3611,The Last Days of Hitler,Hugh Trevor-Roper,British,1947.0,last days of hitler
1098,The Coup,John Updike,American,1978.0,coup
3633,A tour thro' the whole island of Great Britain,Daniel Defoe,British,1727.0,tour thro' whole island of great britain
1103,The Writer on Her Work,Janet Sternburg,Unknown,1980.0,writer on her work
1099,How We Live,Rust Hills,American,2003.0,how we live
535,This Hallowed Ground,Bruce Catton,American,1956.0,this hallowed ground
6239,Out,Natsuo Kirino,Japanese,1997.0,out
6219,The Conjure Man Dies,Rudolph Fisher,American,1932.0,conjure man dies
2977,"Foliage: Or, Poems Original and Translated",Leigh Hunt,British,1859.0,foliage
6218,The Patient In Room 18,Mignon G. Eberhart,American,1929.0,patient in room 18
1138,The Oranging of America,Max Apple,American,1976.0,oranging of america
6224,Beat Not The Bones,Charlotte Jay,Australian,1952.0,beat not bones
2970,The Works of George Peele,George Peele,British,1596.0,works of george peele
6247,The Emperor Of Ocean Park,Stephen L. Carter,American,2002.0,emperor of ocean park
1090,Blood Oranges,John Hawkes,American,1997.0,blood oranges
6230,The Decagon House Murders,Yukito Ayatsuji,Japanese,1987.0,decagon house murders
1107,A Homemade World,Hugh Kenner,American,1951.0,homemade world
2980,"The Hunting of the Snark: An Agony, in Eight Fits",Lewis Carroll,British,1876.0,hunting of snark
6237,Lady Joker,Kaoru Takamura,Japanese,2004.0,lady joker
3003,"The Diary of Anais Nin, 1931-1934",Anaïs Nin,French,1934.0,"diary of anais nin, 1931-1934"
1499,The Course in Positive Philosophy,Auguste Comte,French,1842.0,course in positive philosophy
1490,The Mind and Society,Vilfredo Pareto,Italian,1916.0,mind and society
3619,Personal Memoirs of Ulysses S. Grant,U. S. Grant,American,1885.0,personal memoirs of ulysses s. grant
6238,Morituri,Yasmina Khadra,Algerian,1997.0,morituri
6223,In A Lonely Place,Dorothy B. Hughes,American,1947.0,in lonely place
1489,Psychological Types,Carl Jung,Swiss,1921.0,psychological types
2967,Apu Ollontay,Peru,Peruvian,1857.0,apu ollontay
3628,Confessions of an English Opium-Eater,Thomas de Quincey,British,1821.0,confessions of english opium-eater
2991,Collected Short Stories of Saki,Saki,British,1916.0,collected short stories of saki
6249,The Devotion Of Suspect X,Keigo Higashino,Japanese,2005.0,devotion of suspect x
495,The Cunning Man,Robertson Davies,Canadian,1994.0,cunning man
6250,The Lincoln Lawyer,Michael Connelly,American,2005.0,lincoln lawyer
3615,My Early Life,Winston Churchill,British,1930.0,my early life
6222,Double Indemnity,James M. Cain,American,1948.0,double indemnity
3007,Einstein's Dreams,Alan Lightman,American,1992.0,einstein's dreams
3634,Book of Common Prayer,Thomas Cranmer,,1662.0,book of common prayer
1504,Avesta,Zoroastrian scripture,Iranian,-200.0,avesta
1123,Falling in Place,Ann Beattie,American,1981.0,falling in place
1116,Thank You and Other Poems,Kenneth Koch,American,1962.0,thank you and other poems
2992,The Collected Short Stories of Maxim Gorky,Maxim Gorky,Russian,1936.0,collected short stories of maxim gorky
6254,Wife Of The Gods,Kwei Quartey,Ghanaian,2009.0,wife of gods
3609,A Book of Mediterranean Food,Elizabeth David,British,1950.0,book of mediterranean food
3635,The Diary of Samuel Pepys,Samuel Pepys,British,1660.0,diary of samuel pepys
6231,Mean Spirit,Linda Hogan,American,1990.0,mean spirit
3631,The Natural History and Antiquities of Selborne,Gilbert White,British,1813.0,natural history and antiquities of selborne
1287,The Dharma Bums,Jack Kerouac,American,1958.0,dharma bums
2996,Collected Poems 1912-1944,Hilda Doolittle,American,1944.0,collected poems 1912-1944
1117,Collected Poems of Frank O'Hara,Frank O'Hara,American,1971.0,collected poems of frank o'hara
6277,Survivor’s Guilt,Robyn Gigl,Unknown,,survivor’s guilt
6260,Ordinary Grace,William Kent Krueger,American,2013.0,ordinary grace
2860,"Theophrastus: His Psychological, Doxographical, and Scientific Writings","William Wall Fortenbaugh, Dimitri Gutas",Greek,1992.0,theophrastus
1086,Seven Gothic Tales,Karen Blixen,Danish,1934.0,seven gothic tales
515,The Collected Poems of Audre Lorde,Audre Lorde,American,1997.0,collected poems of audre lorde
2998,Cheri,Colette,French,1920.0,cheri
3602,Awakenings,Oliver Sacks,British,1973.0,awakenings
494,African Stories,Doris Lessing,British,1964.0,african stories
3620,Travels with a Donkey in the Cévennes,Robert Louis Stevenson,British,1879.0,travels with donkey in cévennes
1274,A Fan's Notes,Frederick Exley,American,1968.0,fan's notes
2994,The Complete Short Stories of Jack London,Jack London,American,1916.0,complete short stories of jack london
1115,Searching for Caleb,Anne Tyler,American,1975.0,searching for caleb
3638,The Anatomy of Melancholy,Robert Burton,British,1621.0,anatomy of melancholy
1135,The Pure and the Impure,Colette,French,1967.0,pure and impure
1131,Kaspar and Other Plays,Peter Handke,Austrian,1967.0,kaspar and other plays
3607,The Uses of Literacy,Richard Hoggart,British,1957.0,uses of literacy
1136,"Will You Please be Quiet, Please?",Raymond Carver,American,1976.0,"will you please be quiet, please?"
1272,The Professional,W. C. Heinz,American,1958.0,professional
1122,For a New Novel,Alain Robbe-Grillet,French,1953.0,for new novel
2982,The Hasheesh Eater,Fitz Hugh Ludlow,American,1857.0,hasheesh eater
